,Unnamed: 0,Dependents,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Loan_Status,Gender_Female,Gender_Male,Married_No,Married_Yes,Education_Graduate,Education_Not Graduate,Self_Employed_No,Self_Employed_Yes,Property_Area_Rural,Property_Area_Semiurban,Property_Area_Urban
553,553,0,2454,2333.0,181.0,360.0,0.0,0,0,1,0,1,0,1,1,0,0,0,1
554,554,0,3593,4266.0,132.0,180.0,0.0,0,0,1,0,1,1,0,1,0,1,0,0
555,555,1,5468,1032.0,26.0,360.0,1.0,1,0,1,0,1,1,0,1,0,0,1,0
556,556,0,2667,1625.0,84.0,360.0,1.0,1,1,0,1,0,1,0,1,0,0,0,1
557,557,3,10139,0.0,260.0,360.0,1.0,1,0,1,0,1,1,0,0,1,0,1,0
558,558,0,3887,2669.0,162.0,360.0,1.0,1,0,1,0,1,1,0,1,0,0,1,0
559,559,0,4180,2306.0,182.0,360.0,1.0,1,1,0,0,1,1,0,1,0,0,1,0
560,560,2,3675,242.0,108.0,360.0,1.0,1,0,1,0,1,0,1,1,0,0,1,0
561,561,1,19484,0.0,600.0,360.0,1.0,1,1,0,0,1,1,0,0,1,0,1,0
562,562,0,5923,2054.0,211.0,360.0,1.0,1,0,1,0,1,1,0,1,0,1,0,0
563,563,0,5800,0.0,132.0,360.0,1.0,1,0,1,1,0,0,1,0,1,0,1,0
564,564,2,8799,0.0,258.0,360.0,0.0,0,0,1,0,1,1,0,1,0,0,0,1
565,565,0,4467,0.0,120.0,360.0,1.0,1,0,1,0,1,0,1,1,0,1,0,0
566,566,0,3333,0.0,70.0,360.0,1.0,1,0,1,1,0,1,0,1,0,0,0,1
567,567,3,3400,2500.0,123.0,360.0,0.0,0,0,1,0,1,1,0,1,0,1,0,0
568,568,0,2378,0.0,9.0,360.0,1.0,0,1,0,1,0,1,0,1,0,0,0,1
569,569,0,3166,2064.0,104.0,360.0,0.0,0,0,1,0,1,1,0,1,0,0,0,1
570,570,1,3417,1750.0,186.0,360.0,1.0,1,0,1,0,1,1,0,1,0,0,0,1
571,571,0,5116,1451.0,165.0,360.0,0.0,0,0,1,0,1,1,0,1,0,0,0,1
572,572,2,16666,0.0,275.0,360.0,1.0,1,0,1,0,1,1,0,1,0,0,0,1
573,573,2,6125,1625.0,187.0,480.0,1.0,0,0,1,0,1,0,1,1,0,0,1,0
574,574,3,6406,0.0,150.0,360.0,1.0,0,0,1,0,1,1,0,1,0,0,1,0
575,575,2,3159,461.0,108.0,84.0,1.0,1,0,1,0,1,1,0,1,0,0,0,1
576,576,0,3087,2210.0,136.0,360.0,0.0,0,0,1,0,1,1,0,1,0,0,1,0
577,577,0,3229,2739.0,110.0,360.0,1.0,1,0,1,1,0,1,0,1,0,0,0,1
578,578,1,1782,2232.0,107.0,360.0,1.0,1,0,1,0,1,1,0,1,0,1,0,0
579,579,0,3182,2917.0,161.0,360.0,1.0,1,0,1,1,0,1,0,1,0,0,0,1
580,580,2,6540,0.0,205.0,360.0,1.0,1,0,1,0,1,1,0,1,0,0,1,0
581,581,0,1836,33837.0,90.0,360.0,1.0,0,0,1,1,0,1,0,1,0,0,0,1
582,582,0,3166,0.0,36.0,360.0,1.0,1,1,0,0,1,1,0,1,0,0,1,0
583,583,1,1880,0.0,61.0,360.0,1.0,0,0,1,0,1,1,0,1,0,1,0,0
584,584,1,2787,1917.0,146.0,360.0,0.0,0,0,1,0,1,1,0,1,0,1,0,0
585,585,1,4283,3000.0,172.0,84.0,1.0,0,0,1,0,1,1,0,1,0,1,0,0
586,586,0,2297,1522.0,104.0,360.0,1.0,1,0,1,0,1,1,0,1,0,0,0,1
587,587,0,2165,0.0,70.0,360.0,1.0,1,1,0,1,0,0,1,1,0,0,1,0
588,588,0,4750,0.0,94.0,360.0,1.0,1,0,1,1,0,1,0,1,0,0,1,0
589,589,2,2726,0.0,106.0,360.0,0.0,0,0,1,0,1,1,0,0,1,0,1,0
590,590,0,3000,3416.0,56.0,180.0,1.0,1,0,1,0,1,1,0,1,0,0,1,0
591,591,2,6000,0.0,205.0,240.0,1.0,0,0,1,0,1,1,0,0,1,0,1,0
592,592,3,9357,0.0,292.0,360.0,1.0,1,0,1,1,0,1,0,0,1,0,1,0
593,593,0,3859,3300.0,142.0,180.0,1.0,1,0,1,0,1,1,0,1,0,1,0,0
594,594,0,16120,0.0,260.0,360.0,1.0,1,0,1,0,1,1,0,0,1,0,0,1
595,595,0,3833,0.0,110.0,360.0,1.0,1,0,1,1,0,0,1,1,0,1,0,0
596,596,2,6383,1000.0,187.0,360.0,1.0,0,0,1,0,1,0,1,0,1,1,0,0
597,597,0,2987,0.0,88.0,360.0,0.0,0,0,1,1,0,1,0,1,0,0,1,0
598,598,0,9963,0.0,180.0,360.0,1.0,1,0,1,0,1,1,0,0,1,1,0,0
599,599,2,5780,0.0,192.0,360.0,1.0,1,0,1,0,1,1,0,1,0,0,0,1
600,600,3,416,41667.0,350.0,180.0,1.0,0,1,0,1,0,1,0,1,0,0,0,1
601,601,0,2894,2792.0,155.0,360.0,1.0,1,0,1,0,1,0,1,1,0,1,0,0
602,602,3,5703,0.0,128.0,360.0,1.0,1,0,1,0,1,1,0,1,0,0,0,1
603,603,0,3676,4301.0,172.0,360.0,1.0,1,0,1,1,0,1,0,1,0,1,0,0
604,604,1,12000,0.0,496.0,360.0,1.0,1,1,0,0,1,1,0,1,0,0,1,0
605,605,0,2400,3800.0,146.41216216216216,180.0,1.0,0,0,1,0,1,0,1,1,0,0,0,1
606,606,1,3400,2500.0,173.0,360.0,1.0,1,0,1,0,1,1,0,1,0,0,1,0
607,607,2,3987,1411.0,157.0,360.0,1.0,1,0,1,0,1,0,1,1,0,1,0,0
608,608,0,3232,1950.0,108.0,360.0,1.0,1,0,1,0,1,1,0,1,0,1,0,0
609,609,0,2900,0.0,71.0,360.0,1.0,1,1,0,1,0,1,0,1,0,1,0,0
610,610,3,4106,0.0,40.0,180.0,1.0,1,0,1,0,1,1,0,1,0,1,0,0
611,611,1,8072,240.0,253.0,360.0,1.0,1,0,1,0,1,1,0,1,0,0,0,1
612,612,2,7583,0.0,187.0,360.0,1.0,1,0,1,0,1,1,0,1,0,0,0,1
613,613,0,4583,0.0,133.0,360.0,0.0,0,1,0,1,0,1,0,0,1,0,1,0
